,location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
17,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T22:45:00.000Z,2020-06-23T04:15:00+05:30,so2,8.5,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
18,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T22:45:00.000Z,2020-06-23T04:15:00+05:30,pm10,48.0,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
19,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T22:45:00.000Z,2020-06-23T04:15:00+05:30,o3,48.4,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
20,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T22:30:00.000Z,2020-06-23T04:00:00+05:30,so2,8.4,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
21,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T22:30:00.000Z,2020-06-23T04:00:00+05:30,o3,49.2,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
22,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T22:30:00.000Z,2020-06-23T04:00:00+05:30,pm10,48.0,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
23,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T22:30:00.000Z,2020-06-23T04:00:00+05:30,no2,9.19,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
24,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T22:30:00.000Z,2020-06-23T04:00:00+05:30,co,360.0,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
25,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T21:45:00.000Z,2020-06-23T03:15:00+05:30,o3,47.8,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
26,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T21:45:00.000Z,2020-06-23T03:15:00+05:30,no2,9.94,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
27,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T21:45:00.000Z,2020-06-23T03:15:00+05:30,pm10,55.0,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
28,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T21:45:00.000Z,2020-06-23T03:15:00+05:30,so2,8.2,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
29,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T21:45:00.000Z,2020-06-23T03:15:00+05:30,co,400.0,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
30,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T21:00:00.000Z,2020-06-23T02:30:00+05:30,so2,8.4,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
31,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T21:00:00.000Z,2020-06-23T02:30:00+05:30,pm10,77.0,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
32,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T21:00:00.000Z,2020-06-23T02:30:00+05:30,o3,49.1,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
33,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T21:00:00.000Z,2020-06-23T02:30:00+05:30,co,460.0,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
34,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T21:00:00.000Z,2020-06-23T02:30:00+05:30,no2,10.22,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
35,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T20:45:00.000Z,2020-06-23T02:15:00+05:30,o3,49.6,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
36,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T20:45:00.000Z,2020-06-23T02:15:00+05:30,no2,10.49,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
37,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T20:45:00.000Z,2020-06-23T02:15:00+05:30,so2,8.4,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
38,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T20:45:00.000Z,2020-06-23T02:15:00+05:30,pm10,77.0,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
39,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T20:45:00.000Z,2020-06-23T02:15:00+05:30,co,490.0,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
40,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T20:30:00.000Z,2020-06-23T02:00:00+05:30,co,520.0,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
41,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T20:30:00.000Z,2020-06-23T02:00:00+05:30,no2,11.84,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
42,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T20:30:00.000Z,2020-06-23T02:00:00+05:30,so2,8.9,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
43,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T20:30:00.000Z,2020-06-23T02:00:00+05:30,o3,50.0,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
44,"Sirifort, Delhi - CPCB",Delhi,IN,2020-06-22T20:30:00.000Z,2020-06-23T02:00:00+05:30,pm10,77.0,µg/m³,28.5504249,77.2159377,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
