,location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
27,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T21:15:00.000Z,2020-06-23T02:45:00+05:30,so2,2.65,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
28,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T21:15:00.000Z,2020-06-23T02:45:00+05:30,no2,10.82,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
29,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T21:15:00.000Z,2020-06-23T02:45:00+05:30,o3,3.7,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
30,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T20:30:00.000Z,2020-06-23T02:00:00+05:30,pm25,4.73,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
31,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T20:30:00.000Z,2020-06-23T02:00:00+05:30,no2,6.87,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
32,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T20:30:00.000Z,2020-06-23T02:00:00+05:30,o3,5.2,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
33,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T20:30:00.000Z,2020-06-23T02:00:00+05:30,pm10,37.5,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
34,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T20:30:00.000Z,2020-06-23T02:00:00+05:30,co,510.0,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
35,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T20:30:00.000Z,2020-06-23T02:00:00+05:30,so2,3.51,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
36,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T20:15:00.000Z,2020-06-23T01:45:00+05:30,no2,7.6,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
37,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T20:15:00.000Z,2020-06-23T01:45:00+05:30,pm10,43.0,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
38,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T20:15:00.000Z,2020-06-23T01:45:00+05:30,pm25,3.0,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
39,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T20:15:00.000Z,2020-06-23T01:45:00+05:30,o3,4.05,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
40,"Vile Parle West, Mumbai - MPCB",Mumbai,IN,2020-06-22T20:15:00.000Z,2020-06-23T01:45:00+05:30,co,490.0,µg/m³,19.108610000000002,72.83622,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
