,location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
84,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T15:30:00.000Z,2020-06-22T21:00:00+05:30,pm25,23.2,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
85,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T15:30:00.000Z,2020-06-22T21:00:00+05:30,o3,20.8,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
86,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T15:30:00.000Z,2020-06-22T21:00:00+05:30,co,300.0,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
87,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T15:30:00.000Z,2020-06-22T21:00:00+05:30,no2,4.4,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
88,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T15:30:00.000Z,2020-06-22T21:00:00+05:30,so2,1.1,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
89,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T15:30:00.000Z,2020-06-22T21:00:00+05:30,pm10,48.6,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
90,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T15:15:00.000Z,2020-06-22T20:45:00+05:30,pm10,48.5,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
91,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T15:15:00.000Z,2020-06-22T20:45:00+05:30,co,300.0,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
92,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T15:15:00.000Z,2020-06-22T20:45:00+05:30,no2,4.4,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
93,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T15:15:00.000Z,2020-06-22T20:45:00+05:30,pm25,22.6,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
94,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T15:15:00.000Z,2020-06-22T20:45:00+05:30,so2,0.9,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
95,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T15:15:00.000Z,2020-06-22T20:45:00+05:30,o3,21.47,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
96,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T06:15:00.000Z,2020-06-22T11:45:00+05:30,o3,63.14,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
97,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T06:15:00.000Z,2020-06-22T11:45:00+05:30,pm10,4.9,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
98,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T06:15:00.000Z,2020-06-22T11:45:00+05:30,no2,4.9,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
99,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T06:15:00.000Z,2020-06-22T11:45:00+05:30,co,110.0,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
100,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T06:15:00.000Z,2020-06-22T11:45:00+05:30,pm25,5.0,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
101,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T06:15:00.000Z,2020-06-22T11:45:00+05:30,so2,19.8,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
102,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T04:15:00.000Z,2020-06-22T09:45:00+05:30,co,270.0,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
103,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T04:15:00.000Z,2020-06-22T09:45:00+05:30,o3,27.22,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
104,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T04:15:00.000Z,2020-06-22T09:45:00+05:30,so2,10.1,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
105,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T04:15:00.000Z,2020-06-22T09:45:00+05:30,pm10,25.7,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
106,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T04:15:00.000Z,2020-06-22T09:45:00+05:30,pm25,16.0,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
107,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T04:15:00.000Z,2020-06-22T09:45:00+05:30,no2,4.8,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
108,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T03:45:00.000Z,2020-06-22T09:15:00+05:30,no2,4.5,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
109,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T03:45:00.000Z,2020-06-22T09:15:00+05:30,co,250.0,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
110,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T03:45:00.000Z,2020-06-22T09:15:00+05:30,o3,28.62,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
111,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T03:45:00.000Z,2020-06-22T09:15:00+05:30,so2,10.8,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
112,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T03:45:00.000Z,2020-06-22T09:15:00+05:30,pm25,16.0,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
113,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T03:45:00.000Z,2020-06-22T09:15:00+05:30,pm10,25.7,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
114,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T03:30:00.000Z,2020-06-22T09:00:00+05:30,o3,28.68,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
115,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T03:30:00.000Z,2020-06-22T09:00:00+05:30,no2,4.6,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
116,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T03:30:00.000Z,2020-06-22T09:00:00+05:30,pm25,16.0,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
117,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T03:30:00.000Z,2020-06-22T09:00:00+05:30,so2,9.5,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
118,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T03:30:00.000Z,2020-06-22T09:00:00+05:30,co,250.0,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
119,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T03:30:00.000Z,2020-06-22T09:00:00+05:30,pm10,25.7,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
120,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T03:00:00.000Z,2020-06-22T08:30:00+05:30,pm10,23.0,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
121,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T03:00:00.000Z,2020-06-22T08:30:00+05:30,co,240.0,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
122,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T03:00:00.000Z,2020-06-22T08:30:00+05:30,o3,27.2,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
123,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T03:00:00.000Z,2020-06-22T08:30:00+05:30,pm25,6.2,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
124,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T03:00:00.000Z,2020-06-22T08:30:00+05:30,no2,4.4,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
125,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T03:00:00.000Z,2020-06-22T08:30:00+05:30,so2,9.3,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
126,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T02:45:00.000Z,2020-06-22T08:15:00+05:30,no2,4.5,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
127,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T02:45:00.000Z,2020-06-22T08:15:00+05:30,pm25,6.2,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
128,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T02:45:00.000Z,2020-06-22T08:15:00+05:30,pm10,23.0,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
129,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T02:45:00.000Z,2020-06-22T08:15:00+05:30,o3,24.61,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
130,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T02:45:00.000Z,2020-06-22T08:15:00+05:30,co,250.0,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
131,"Bidhannagar, Kolkata - WBPCB",Kolkata,IN,2020-06-22T02:45:00.000Z,2020-06-22T08:15:00+05:30,so2,9.2,µg/m³,22.58157048,88.41002457,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
