,location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
17,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T22:30:00.000Z,2020-06-23T04:00:00+05:30,no2,2.47,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
18,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T22:30:00.000Z,2020-06-23T04:00:00+05:30,co,1140.0,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
19,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T22:30:00.000Z,2020-06-23T04:00:00+05:30,o3,0.0,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
20,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T21:15:00.000Z,2020-06-23T02:45:00+05:30,o3,0.0,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
21,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T21:15:00.000Z,2020-06-23T02:45:00+05:30,co,1140.0,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
22,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T21:15:00.000Z,2020-06-23T02:45:00+05:30,no2,2.15,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
23,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T21:15:00.000Z,2020-06-23T02:45:00+05:30,pm25,7.87,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
24,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T21:15:00.000Z,2020-06-23T02:45:00+05:30,so2,4.21,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
25,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T20:30:00.000Z,2020-06-23T02:00:00+05:30,no2,1.37,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
26,"Velachery Res. Area, Chennai - CPCB",Chennai,IN,2020-06-22T20:30:00.000Z,2020-06-23T02:00:00+05:30,so2,4.42,µg/m³,13.0052189,80.2398125,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
