,location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
30,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T21:00:00.000Z,2020-06-23T02:30:00+05:30,no2,0.0,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
31,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T21:00:00.000Z,2020-06-23T02:30:00+05:30,pm25,6.61,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
32,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T21:00:00.000Z,2020-06-23T02:30:00+05:30,pm10,43.7,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
33,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T21:00:00.000Z,2020-06-23T02:30:00+05:30,co,730.0,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
34,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T21:00:00.000Z,2020-06-23T02:30:00+05:30,so2,2.5,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
35,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T21:00:00.000Z,2020-06-23T02:30:00+05:30,o3,0.86,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
36,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T20:15:00.000Z,2020-06-23T01:45:00+05:30,so2,2.87,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
37,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T20:15:00.000Z,2020-06-23T01:45:00+05:30,no2,0.0,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
38,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T20:15:00.000Z,2020-06-23T01:45:00+05:30,o3,0.51,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
39,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-06-22T20:15:00.000Z,2020-06-23T01:45:00+05:30,co,750.0,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
