,location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
46,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T20:30:00.000Z,2020-06-23T02:00:00+05:30,co,730.0,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
47,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T20:30:00.000Z,2020-06-23T02:00:00+05:30,pm10,65.21,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
48,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T20:30:00.000Z,2020-06-23T02:00:00+05:30,pm25,26.7,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
49,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T20:30:00.000Z,2020-06-23T02:00:00+05:30,no2,17.05,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
50,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T20:00:00.000Z,2020-06-23T01:30:00+05:30,no2,18.39,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
51,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T20:00:00.000Z,2020-06-23T01:30:00+05:30,pm10,102.66,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
52,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T20:00:00.000Z,2020-06-23T01:30:00+05:30,pm25,52.55,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
53,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T20:00:00.000Z,2020-06-23T01:30:00+05:30,co,790.0,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
54,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T20:00:00.000Z,2020-06-23T01:30:00+05:30,o3,29.66,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
55,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T19:30:00.000Z,2020-06-23T01:00:00+05:30,no2,17.58,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
56,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T19:30:00.000Z,2020-06-23T01:00:00+05:30,pm25,46.55,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
57,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T19:30:00.000Z,2020-06-23T01:00:00+05:30,o3,32.26,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
58,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T19:30:00.000Z,2020-06-23T01:00:00+05:30,co,850.0,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
59,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T19:30:00.000Z,2020-06-23T01:00:00+05:30,pm10,113.67,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
60,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T19:00:00.000Z,2020-06-23T00:30:00+05:30,no2,19.83,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
61,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T19:00:00.000Z,2020-06-23T00:30:00+05:30,pm25,37.82,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
62,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T19:00:00.000Z,2020-06-23T00:30:00+05:30,pm10,112.88,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
63,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T19:00:00.000Z,2020-06-23T00:30:00+05:30,o3,30.44,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
64,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T19:00:00.000Z,2020-06-23T00:30:00+05:30,co,840.0,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
65,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T18:30:00.000Z,2020-06-23T00:00:00+05:30,co,680.0,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
66,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T18:30:00.000Z,2020-06-23T00:00:00+05:30,pm25,43.96,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
67,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T18:30:00.000Z,2020-06-23T00:00:00+05:30,pm10,106.73,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
68,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T18:30:00.000Z,2020-06-23T00:00:00+05:30,no2,20.98,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
69,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T18:30:00.000Z,2020-06-23T00:00:00+05:30,o3,31.32,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
70,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T18:15:00.000Z,2020-06-22T23:45:00+05:30,pm25,42.85,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
71,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T18:15:00.000Z,2020-06-22T23:45:00+05:30,pm10,103.64,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
72,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T18:15:00.000Z,2020-06-22T23:45:00+05:30,co,810.0,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
73,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T18:15:00.000Z,2020-06-22T23:45:00+05:30,no2,21.41,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
74,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T18:15:00.000Z,2020-06-22T23:45:00+05:30,o3,32.15,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
75,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T18:00:00.000Z,2020-06-22T23:30:00+05:30,o3,27.48,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
76,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T18:00:00.000Z,2020-06-22T23:30:00+05:30,pm25,38.54,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
77,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T18:00:00.000Z,2020-06-22T23:30:00+05:30,co,740.0,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
78,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T18:00:00.000Z,2020-06-22T23:30:00+05:30,no2,24.02,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
79,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T18:00:00.000Z,2020-06-22T23:30:00+05:30,pm10,101.71,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
80,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T17:45:00.000Z,2020-06-22T23:15:00+05:30,pm10,105.0,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
81,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T17:45:00.000Z,2020-06-22T23:15:00+05:30,no2,20.61,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
82,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T17:45:00.000Z,2020-06-22T23:15:00+05:30,co,740.0,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
83,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T17:45:00.000Z,2020-06-22T23:15:00+05:30,pm25,46.05,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
84,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T17:45:00.000Z,2020-06-22T23:15:00+05:30,o3,33.74,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
85,"Aya Nagar, Delhi - IMD",Delhi,IN,2020-06-22T17:00:00.000Z,2020-06-22T22:30:00+05:30,no2,22.99,µg/m³,28.4706914,77.10993640000001,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
