,location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
3907,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T21:15:00.000Z,2020-05-16T02:45:00+05:30,so2,3.11,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3908,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T21:00:00.000Z,2020-05-16T02:30:00+05:30,o3,2.83,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3909,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T21:00:00.000Z,2020-05-16T02:30:00+05:30,pm10,100.25,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3910,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T21:00:00.000Z,2020-05-16T02:30:00+05:30,so2,2.9,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3911,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T21:00:00.000Z,2020-05-16T02:30:00+05:30,co,690.0,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3912,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T21:00:00.000Z,2020-05-16T02:30:00+05:30,pm25,40.74,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3913,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T21:00:00.000Z,2020-05-16T02:30:00+05:30,no2,6.95,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3914,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T19:45:00.000Z,2020-05-16T01:15:00+05:30,no2,6.98,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3915,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T19:45:00.000Z,2020-05-16T01:15:00+05:30,pm10,108.01,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3916,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T19:45:00.000Z,2020-05-16T01:15:00+05:30,pm25,45.36,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3917,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T19:45:00.000Z,2020-05-16T01:15:00+05:30,o3,2.45,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3918,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T19:45:00.000Z,2020-05-16T01:15:00+05:30,so2,2.86,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3919,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T19:45:00.000Z,2020-05-16T01:15:00+05:30,co,720.0,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3920,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T17:45:00.000Z,2020-05-15T23:15:00+05:30,co,700.0,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3921,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T17:45:00.000Z,2020-05-15T23:15:00+05:30,pm10,107.95,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3922,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T17:45:00.000Z,2020-05-15T23:15:00+05:30,pm25,46.08,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3923,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T17:45:00.000Z,2020-05-15T23:15:00+05:30,o3,2.44,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3924,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T17:45:00.000Z,2020-05-15T23:15:00+05:30,so2,2.73,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3925,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T17:45:00.000Z,2020-05-15T23:15:00+05:30,no2,7.54,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3926,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T16:45:00.000Z,2020-05-15T22:15:00+05:30,pm10,106.16,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3927,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T16:45:00.000Z,2020-05-15T22:15:00+05:30,o3,3.01,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3928,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T16:45:00.000Z,2020-05-15T22:15:00+05:30,so2,2.88,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3929,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T16:45:00.000Z,2020-05-15T22:15:00+05:30,pm25,42.36,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3930,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T16:45:00.000Z,2020-05-15T22:15:00+05:30,co,710.0,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3931,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T16:45:00.000Z,2020-05-15T22:15:00+05:30,no2,7.48,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3932,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T16:15:00.000Z,2020-05-15T21:45:00+05:30,pm10,100.82,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3933,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T16:15:00.000Z,2020-05-15T21:45:00+05:30,co,720.0,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3934,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T16:15:00.000Z,2020-05-15T21:45:00+05:30,o3,3.24,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3935,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T16:15:00.000Z,2020-05-15T21:45:00+05:30,so2,2.75,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3936,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T16:15:00.000Z,2020-05-15T21:45:00+05:30,no2,7.48,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3937,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T16:15:00.000Z,2020-05-15T21:45:00+05:30,pm25,42.36,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3938,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T13:45:00.000Z,2020-05-15T19:15:00+05:30,pm10,88.79,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3939,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T13:45:00.000Z,2020-05-15T19:15:00+05:30,pm25,31.0,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3940,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T13:45:00.000Z,2020-05-15T19:15:00+05:30,so2,2.8,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3941,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T13:45:00.000Z,2020-05-15T19:15:00+05:30,no2,7.53,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3942,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T13:45:00.000Z,2020-05-15T19:15:00+05:30,o3,3.11,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3943,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T13:45:00.000Z,2020-05-15T19:15:00+05:30,co,560.0,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3944,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T13:00:00.000Z,2020-05-15T18:30:00+05:30,o3,5.15,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3945,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T13:00:00.000Z,2020-05-15T18:30:00+05:30,pm10,76.92,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3946,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T13:00:00.000Z,2020-05-15T18:30:00+05:30,no2,7.46,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3947,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T13:00:00.000Z,2020-05-15T18:30:00+05:30,pm25,29.92,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3948,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T13:00:00.000Z,2020-05-15T18:30:00+05:30,co,510.0,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3949,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T13:00:00.000Z,2020-05-15T18:30:00+05:30,so2,2.72,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3950,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T11:45:00.000Z,2020-05-15T17:15:00+05:30,pm10,78.15,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3951,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T11:45:00.000Z,2020-05-15T17:15:00+05:30,so2,2.71,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3952,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T11:45:00.000Z,2020-05-15T17:15:00+05:30,co,450.0,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3953,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T11:45:00.000Z,2020-05-15T17:15:00+05:30,no2,7.51,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3954,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T11:45:00.000Z,2020-05-15T17:15:00+05:30,o3,9.12,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3955,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T11:45:00.000Z,2020-05-15T17:15:00+05:30,pm25,25.14,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3956,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T11:15:00.000Z,2020-05-15T16:45:00+05:30,so2,2.67,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3957,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T11:15:00.000Z,2020-05-15T16:45:00+05:30,no2,7.48,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3958,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T11:15:00.000Z,2020-05-15T16:45:00+05:30,o3,9.75,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3959,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T11:15:00.000Z,2020-05-15T16:45:00+05:30,co,440.0,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3960,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T11:15:00.000Z,2020-05-15T16:45:00+05:30,pm10,75.43,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3961,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T11:15:00.000Z,2020-05-15T16:45:00+05:30,pm25,25.14,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3962,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T10:45:00.000Z,2020-05-15T16:15:00+05:30,pm25,29.47,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3963,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T10:45:00.000Z,2020-05-15T16:15:00+05:30,o3,9.51,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3964,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T10:45:00.000Z,2020-05-15T16:15:00+05:30,co,430.0,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3965,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T10:45:00.000Z,2020-05-15T16:15:00+05:30,pm10,75.43,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3966,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T10:45:00.000Z,2020-05-15T16:15:00+05:30,so2,2.65,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3967,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T10:45:00.000Z,2020-05-15T16:15:00+05:30,no2,7.46,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3968,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T10:15:00.000Z,2020-05-15T15:45:00+05:30,so2,2.77,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3969,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T10:15:00.000Z,2020-05-15T15:45:00+05:30,no2,7.52,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3970,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T10:15:00.000Z,2020-05-15T15:45:00+05:30,co,440.0,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3971,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T10:15:00.000Z,2020-05-15T15:45:00+05:30,o3,7.44,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3972,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T10:15:00.000Z,2020-05-15T15:45:00+05:30,pm10,73.76,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3973,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T10:15:00.000Z,2020-05-15T15:45:00+05:30,pm25,29.47,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3974,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T08:00:00.000Z,2020-05-15T13:30:00+05:30,so2,2.57,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3975,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T08:00:00.000Z,2020-05-15T13:30:00+05:30,o3,9.33,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3976,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T08:00:00.000Z,2020-05-15T13:30:00+05:30,no2,0.49,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3977,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T08:00:00.000Z,2020-05-15T13:30:00+05:30,pm10,67.4,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3978,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T08:00:00.000Z,2020-05-15T13:30:00+05:30,pm25,28.26,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3979,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T08:00:00.000Z,2020-05-15T13:30:00+05:30,co,470.0,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3980,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T07:30:00.000Z,2020-05-15T13:00:00+05:30,co,460.0,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3981,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T07:30:00.000Z,2020-05-15T13:00:00+05:30,pm25,27.9,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3982,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T07:30:00.000Z,2020-05-15T13:00:00+05:30,no2,0.46,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3983,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T07:30:00.000Z,2020-05-15T13:00:00+05:30,pm10,69.14,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3984,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T07:30:00.000Z,2020-05-15T13:00:00+05:30,o3,8.37,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3985,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T07:30:00.000Z,2020-05-15T13:00:00+05:30,so2,2.88,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3986,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T07:15:00.000Z,2020-05-15T12:45:00+05:30,o3,7.5,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3987,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T07:15:00.000Z,2020-05-15T12:45:00+05:30,co,470.0,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3988,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T07:15:00.000Z,2020-05-15T12:45:00+05:30,so2,2.71,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3989,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T07:15:00.000Z,2020-05-15T12:45:00+05:30,pm25,27.9,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3990,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T07:15:00.000Z,2020-05-15T12:45:00+05:30,pm10,72.14,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3991,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T07:15:00.000Z,2020-05-15T12:45:00+05:30,no2,0.41,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
3992,"Govt. High School Shikarpur, Patna - BSPCB",Patna,IN,2020-05-15T07:00:00.000Z,2020-05-15T12:30:00+05:30,co,480.0,µg/m³,25.592539000000002,85.227158,"[{""name"":""Central Pollution Control Board"",""url"":""https://app.cpcbccr.com/ccr/#/caaqm-dashboard-all/caaqm-landing""}]"
